4.793808495089106764e-06 2.367639982985942737e+01
4.883022086877884802e-06 2.410124009400271561e+01
4.973895958790067320e-06 2.453370352937153243e+01
5.066461008921268308e-06 2.497392692322007690e+01
5.160748710385907653e-06 2.542204951725983975e+01
5.256791122018419569e-06 2.587821305170152897e+01
5.354620899273612870e-06 2.634256181010513487e+01
5.454271305329836335e-06 2.681524266504862553e+01
5.555776222398877724e-06 2.729640512454651713e+01
5.659170163246242047e-06 2.778620137933123146e+01
5.764488282925873171e-06 2.828478635099083860e+01
5.871766390733261702e-06 2.879231774094868612e+01
5.981040962380943893e-06 2.930895608017497267e+01
6.092349152400711479e-06 2.983486478004153852e+01
6.205728806776500758e-06 3.037021018409744499e+01
6.321218475812448520e-06 3.091516162068305107e+01
6.438857427240426203e-06 3.146989145649910569e+01
6.558685659571435694e-06 3.203457515162075708e+01
6.680743915695614373e-06 3.260939131522593470e+01
6.805073696735206548e-06 3.319452176148921296e+01
6.931717276155400522e-06 3.379015156704474521e+01
7.060717714137779753e-06 3.439646912952856894e+01
7.192118872221192478e-06 3.501366622629921466e+01
7.325965428215230423e-06 3.564193807243167100e+01
7.462302891391107415e-06 3.628148338482636603e+01
7.601177617955322483e-06 3.693250444585897441e+01
7.742636826811276894e-06 3.759520716734970591e+01
7.886728615614156015e-06 3.826980115655666737e+01
8.033501977124734187e-06 3.895649979347545155e+01
8.183006815867388940e-06 3.965552029587306038e+01
8.335293965098186867e-06 4.036708378027515920e+01
8.490415204088755231e-06 4.109141533178213024e+01
8.648423275731726255e-06 4.182874407507580372e+01
8.809371904473991624e-06 4.257930321949184815e+01
8.973315814583520257e-06 4.334333010464981584e+01
9.140310748756222539e-06 4.412106631934322110e+01
9.310413487069085011e-06 4.491275778351625547e+01
9.483681866285928263e-06 4.571865482584280471e+01
9.660174799522645609e-06 4.653901230290055935e+01
9.839952296278226164e-06 4.737408987766242063e+01
1.002307548283864352e-05 4.822415196843312657e+01
1.020960662306047607e-05 4.908946775374582217e+01
1.039960913954120295e-05 4.997031125823248487e+01
1.059314763518370065e-05 5.086696140928986409e+01
1.079028791516183681e-05 5.177970144637568239e+01
1.099109700929496075e-05 5.270881895600430056e+01
1.119564319483879364e-05 5.365460659286765122e+01
1.140399601970033156e-05 5.461736219784900470e+01
1.161622632608501823e-05 5.559738888976594495e+01
1.183240627458378028e-05 5.659499585069836769e+01
1.205260936870841401e-05 5.761049970730431369e+01
1.227691047988360416e-05 5.864422316858244955e+01
1.250538587290391306e-05 5.969649482241101879e+01
1.273811323186478452e-05 6.076764924424833225e+01
1.297517168657586877e-05 6.185802690894428224e+01
1.321664183946603801e-05 6.296797274273838241e+01
1.346260579298911035e-05 6.409783695022827033e+01
1.371314717753945535e-05 6.524797596022324342e+01
1.396835117988739660e-05 6.641875254253490368e+01
1.422830457214351858e-05 6.761053593209088319e+01
1.449309574126215066e-05 6.882370249115709271e+01
1.476281471909390976e-05 7.005863609152672211e+01
1.503755321299738461e-05 7.131572756281239833e+01
1.531740463702079875e-05 7.259537476242869047e+01
1.560246414366367928e-05 7.389798270224707721e+01
1.589282865622976477e-05 7.522396361348751270e+01
1.618859690178199096e-05 7.657373687788704331e+01
1.648986944471064877e-05 7.794772933633815626e+01
1.679674872092653225e-05 7.934637548492612780e+01
1.710933907269013374e-05 8.077011761215626962e+01
1.742774678408917511e-05 8.221940593857239321e+01
1.775208011717636033e-05 8.369469875808341897e+01
1.808244934877951653e-05 8.519646258287954765e+01
1.841896680799710997e-05 8.672517229137021388e+01
1.876174691439119540e-05 8.828131127815950663e+01
1.911090621689135813e-05 8.986537160607880992e+01
1.946656343342263208e-05 9.147785408655859385e+01
1.982883949127071257e-05 9.311926835863918939e+01
2.019785756819878213e-05 9.479013317087186863e+01
2.057374313432911553e-05 9.649097656065976025e+01
2.095662399480430758e-05 9.822233602025812615e+01
2.134663033324245526e-05 9.998475878282526708e+01
2.174389475600079909e-05 1.017788025825518616e+02
2.214855233726359179e-05 1.036050354402757421e+02
2.256074066496859061e-05 1.054640356060476734e+02
2.298059988758848710e-05 1.073563917436787563e+02
2.340827276178294449e-05 1.092827030827084513e+02
2.384390470093720405e-05 1.112435787902741424e+02
2.428764382460450616e-05 1.132396380872243213e+02
2.473964100886811809e-05 1.152715112138038052e+02
2.520004993764089510e-05 1.173398396621409745e+02
2.566902715491951889e-05 1.194452763766681755e+02
2.614673211801091967e-05 1.215884863771299251e+02
2.663332725174980827e-05 1.237701477629337887e+02
2.712897800372464488e-05 1.259909510310760652e+02
2.763385290053166867e-05 1.282515991025961739e+02
2.814812360507581271e-05 1.305528075467867666e+02
2.867196497493769796e-05 1.328953047016815106e+02
2.920555512182745176e-05 1.352798310440352907e+02
2.974907547214443635e-05 1.377071398112626923e+02
3.030271082866393099e-05 1.401779977058075985e+02
3.086664943337274645e-05 1.426931851392619137e+02
3.144108303147264728e-05 1.452534964872776015e+02
3.202620693657650487e-05 1.478597408271603513e+02
3.262222009711673420e-05 1.505127424381215064e+02
3.322932516398968385e-05 1.532133404551109095e+02
3.384772855945982823e-05 1.559623890849094607e+02
3.447764054734463976e-05 1.587607578771771557e+02
3.511927530450727994e-05 1.616093318178552352e+02
3.577285099367877297e-05 1.645090110280386568e+02
3.643858983763540501e-05 1.674607115535349351e+02
3.711671819475766804e-05 1.704653658324379251e+02
3.780746663599348950e-05 1.735239229877292075e+02
3.851107002325568519e-05 1.766373491484739873e+02
3.922776758927723722e-05 1.798066280597340665e+02
3.995780301895265397e-05 1.830327613299825487e+02
4.070142453219438740e-05 1.863167685255895378e+02
4.145888496832910884e-05 1.896596874871269449e+02
4.223044187206672164e-05 1.930625746573180095e+02
4.301635758106799609e-05 1.965265054964212936e+02
4.381689931514194311e-05 2.000525749104691329e+02
4.463233926710397564e-05 2.036418974623998110e+02
4.546295469532399562e-05 2.072956077059184281e+02
4.630902801799736631e-05 2.110148605440606957e+02
4.717084690917022538e-05 2.148008313889126271e+02
4.804870439655133953e-05 2.186547154820090384e+02
4.894289896114531718e-05 2.225777289594257695e+02
4.985373463873893942e-05 2.265711096630152213e+02
5.078152112327670659e-05 2.306361175266419252e+02
5.172657387216024049e-05 2.347740350165665859e+02
5.268921421350677227e-05 2.389861686446041915e+02
5.366976945540475778e-05 2.432738494980736732e+02
5.466857299720180954e-05 2.476384325990438811e+02
5.568596444286408510e-05 2.520812972822785412e+02
5.672228971644549213e-05 2.566038476311650243e+02
5.777790117970507076e-05 2.612075123946336817e+02
5.885315775191450485e-05 2.658937444143749076e+02
5.994842503189408905e-05 2.706640222203456574e+02
6.106407542232036346e-05 2.755198507434092789e+02
6.220048825634718519e-05 2.804627617848038881e+02
6.335804992658254750e-05 2.854943145196484124e+02
6.453715401646701526e-05 2.906160961931905149e+02
6.573820143409585715e-05 2.958297225237636212e+02
6.696160054853215278e-05 3.011368380921116454e+02
6.820776732865691926e-05 3.065391168540701869e+02
6.947712548460240371e-05 3.120382626722018813e+02
7.077010661181888922e-05 3.176360102674648829e+02
7.208715033782135055e-05 3.233341259812655153e+02
7.342870447166758088e-05 3.291344078025452973e+02
7.479522515621828658e-05 3.350386858877500345e+02
7.618717702322998534e-05 3.410488231353589299e+02
7.760503335133570393e-05 3.471667153618421935e+02
7.904927622696420267e-05 3.533942905664866885e+02
8.052039670825470135e-05 3.597335106760951362e+02
8.201889499202211654e-05 3.661863725696102279e+02
8.354528058382871408e-05 3.727549086971548036e+02
8.510007247122245886e-05 3.794411876282742355e+02
8.668379930019773523e-05 3.862473135974374259e+02
8.829699955494083421e-05 3.931754273619534388e+02
8.994022174092052957e-05 4.002277076587201918e+02
9.161402457138520365e-05 4.074063718920909309e+02
9.331897715733238812e-05 4.147136768269569984e+02
9.505565920101190930e-05 4.221519210710671928e+02
9.682466119303114621e-05 4.297234477715051639e+02
9.862658461312830713e-05 4.374306423768352943e+02
1.004620421346813112e-04 4.452759329714372711e+02
1.023316578330244966e-04 4.532617910363599663e+02
1.042360673976401179e-04 4.613907312951458835e+02
1.061759183483000125e-04 4.696653076549760044e+02
1.081518702552288164e-04 4.780881171345333769e+02
1.101645949633656949e-04 4.866618026704334170e+02
1.122147768207980290e-04 4.953890539226567853e+02
1.143031129114478576e-04 5.042726081539018992e+02
1.164303132920876748e-04 5.133152525757215017e+02
1.185971012337669371e-04 5.225198253830244539e+02
1.208042134677328878e-04 5.318892151604147784e+02
1.230524004359261579e-04 5.414263616943454736e+02
1.253424265461399551e-04 5.511342568715563175e+02
1.276750704319265669e-04 5.610159446557362344e+02
1.300511252173408420e-04 5.710745201533526370e+02
1.324713987866117508e-04 5.813131326029756565e+02
1.349367140588306430e-04 5.917349867866636259e+02
1.374479092677536609e-04 6.023433439962094553e+02
1.400058382468097589e-04 6.131415229909885056e+02
1.426113707194128302e-04 6.241329007903108277e+02
1.452653925946781202e-04 6.353209137786318479e+02
1.479688062686396383e-04 6.467090588534875906e+02
1.507225309310755506e-04 6.583008944768632773e+02
1.535275028780422768e-04 6.701000416713486629e+02
1.563846758302246274e-04 6.821101815511522091e+02
1.592950212572122977e-04 6.943350544862299785e+02
1.622595287078087002e-04 7.067784657181116472e+02
1.652792061464895552e-04 7.194442868618190232e+02
1.683550802961202269e-04 7.323364570362423365e+02
1.714881969870539155e-04 7.454589850144147931e+02
1.746796215127245720e-04 7.588159537162819106e+02
1.779304389918577296e-04 7.724115185792600187e+02
1.812417547374237711e-04 7.862499077329205193e+02
1.846146946324547647e-04 8.003354232464874940e+02
1.880504055128581460e-04 8.146724417776332530e+02
1.915500555573527931e-04 8.292654073691747953e+02
1.951148346846616412e-04 8.441188342580314838e+02
1.987459549580983655e-04 8.592373144294664371e+02
2.024446509976803791e-04 8.746255190762742586e+02
2.062121803999142420e-04 8.902881999231512964e+02
2.100498241653915262e-04 9.062301910431777969e+02
2.139588871343421563e-04 9.224564107630751550e+02
2.179406984302955763e-04 9.389718622561847496e+02
2.219966119119954869e-04 9.557816348413200558e+02
2.261280066337277204e-04 9.728909054170308082e+02
2.303362873142131230e-04 9.903049380195911908e+02
2.346228848142262321e-04 1.008029075198948362e+03
2.389892566231050343e-04 1.026068745952432437e+03
2.434368873543110473e-04 1.044429471452371899e+03
2.479672892502157722e-04 1.063116866545439962e+03
2.525820026962784779e-04 1.082136641118720490e+03
2.572825967447932359e-04 1.101494598034826140e+03
2.620706696483852353e-04 1.121196634185228277e+03
2.669478494034321025e-04 1.141248745560909356e+03
2.719157943036019107e-04 1.161657029009217922e+03
2.769761935036891046e-04 1.182427683834585878e+03
2.821307675939470740e-04 1.203567011308464316e+03
2.873812691851066240e-04 1.225081412018879291e+03
2.927294835042816242e-04 1.246977392202440797e+03
2.981772290019673471e-04 1.269261566484844707e+03
3.037263579703311511e-04 1.291940659571052038e+03
3.093787571730136510e-04 1.315021505858373530e+03
3.151363484866479448e-04 1.338511033342543897e+03
3.210010895543171532e-04 1.362416272845826143e+03
3.269749744511768171e-04 1.386744369742376421e+03
3.330600343624588820e-04 1.411502585763993011e+03
3.392583382740992125e-04 1.436698300594720422e+03
3.455719936762139321e-04 1.462339006918052064e+03
3.520031472796678832e-04 1.488432308393097628e+03
3.585539857459817017e-04 1.514985930011544269e+03
3.652267364308175480e-04 1.542007720612311687e+03
3.720236681413065759e-04 1.569505654656906927e+03
3.789470919074667469e-04 1.597487830495499338e+03
3.859993617679767291e-04 1.625962460226244957e+03
3.931828755705770373e-04 1.654937881559539392e+03
4.005000757873611187e-04 1.684422563432493007e+03
4.079534503452448896e-04 1.714425107812515762e+03
4.155455334718875077e-04 1.744954249792107248e+03
4.232789065573548692e-04 1.776018835232499441e+03
4.311561990318228460e-04 1.807627826622820749e+03
4.391800892596086085e-04 1.839790322900056708e+03
4.473533054498462949e-04 1.872515561664356710e+03
4.556786265841063742e-04 1.905812920853212518e+03
4.641588833612777317e-04 1.939691908153473605e+03
4.727969591600390906e-04 1.974162148306672179e+03
4.815957910192350576e-04 2.009233405779371424e+03
4.905583706365045484e-04 2.044915589477418280e+03
4.996877453854884276e-04 2.081218754430269655e+03
5.089870193519679693e-04 2.118153099943961934e+03
5.184593543892913273e-04 2.155728952110570390e+03
5.281079711934330654e-04 2.193956777578920082e+03
5.379361503980703346e-04 2.232847193352875365e+03
5.479472336900287170e-04 2.272410968418631910e+03
5.581446249454960701e-04 2.312659023858531782e+03
5.685317913873753860e-04 2.353602396854577364e+03
5.791122647641758691e-04 2.395252236491555323e+03
5.898896425508498922e-04 2.437619842265620719e+03
6.008675891719686369e-04 2.480716667359909479e+03
6.120498372476696662e-04 2.524554319983175901e+03
6.234401888627863660e-04 2.569144553843172162e+03
6.350425168595961881e-04 2.614499246916730499e+03
6.468607661546327617e-04 2.660630426988392173e+03
6.588989550799950095e-04 2.707550278497142699e+03
6.711611767496279343e-04 2.755271143675188796e+03
6.836516004510238267e-04 2.803805518484189179e+03
6.963744730628222430e-04 2.853166008844013049e+03
7.093341204987996815e-04 2.903365350135575682e+03
7.225349491787214518e-04 2.954416433612891069e+03
7.359814475265763706e-04 3.006332307460684206e+03
7.496781874966877051e-04 3.059126176672486963e+03
7.636298261282241416e-04 3.112811357235226751e+03
7.778411071286489781e-04 3.167401249580997501e+03
7.923168624866253540e-04 3.222909399523779030e+03
8.070620141149498694e-04 3.279349503961380378e+03
8.220815755240540919e-04 3.336735411073487739e+03
8.373806535266489033e-04 3.395081101142340685e+03
8.529644499741025759e-04 3.454400619901980463e+03
8.688382635251184257e-04 3.514708134122573483e+03
8.850074914473439122e-04 3.576017952885480099e+03
9.014776314524917782e-04 3.638344527135735916e+03
9.182542835656281937e-04 3.701702443516191124e+03
9.353431520292386373e-04 3.766106342902156030e+03
9.527500472427289724e-04 3.831570932339011961e+03
9.704808877380306743e-04 3.898111045110730174e+03
9.885417021919572569e-04 3.965741641113235346e+03
1.006938631476027041e-03 4.034477805028643161e+03
1.025677930744421868e-03 4.104334671742598402e+03
1.044765971560804264e-03 4.175327337098909084e+03
1.064209244064724582e-03 4.247470981484955701e+03
1.084014359178331072e-03 4.320780885935230799e+03
1.104188050854160164e-03 4.395272429544467741e+03
1.124737178364752007e-03 4.470961061946969494e+03
1.145668728634871483e-03 4.547862163484648590e+03
1.166989818617147380e-03 4.625991127608527677e+03
1.188707697711903228e-03 4.705363416411634716e+03
1.210829750232039325e-03 4.785994556840958467e+03
1.233363497913775872e-03 4.867900130684482974e+03
1.256316602474120232e-03 4.951095617497327112e+03
1.279696868215941504e-03 5.035596364747649204e+03
1.303512244681508938e-03 5.121417735346319205e+03
1.327770829355428986e-03 5.208575110095051059e+03
1.352480870417875451e-03 5.297083881801590906e+03
1.377650769549053616e-03 5.386959387307026191e+03
1.403289084785873256e-03 5.478216770084241944e+03
1.429404533431761007e-03 5.570871113968649297e+03
1.456005995020648574e-03 5.664937469320505443e+03
1.483102514336104337e-03 5.760430845446903731e+03
1.510703304486653948e-03 5.857366175916909924e+03
1.538817750038346368e-03 5.955758073434914877e+03
1.567455410205594903e-03 6.055620917684304004e+03
1.596626022101425152e-03 6.156968983031560128e+03
1.626339504048192157e-03 6.259816430255800697e+03
1.656605958949913414e-03 6.364177292935130026e+03
1.687435677727375672e-03 6.470065270831613816e+03
1.718839142817145697e-03 6.577493601293272150e+03
1.750827031735725098e-03 6.686475306789852766e+03
1.783410220710008025e-03 6.797023206416907669e+03
1.816599788375326732e-03 6.909149903301600716e+03
1.850407019542302115e-03 7.022867706711098435e+03
1.884843409033795311e-03 7.138188390373925358e+03
1.919920665593284788e-03 7.255123368840821968e+03
1.955650715865949168e-03 7.373683758171605405e+03
1.992045708453869367e-03 7.493880360997804928e+03
2.029118018046678195e-03 7.615723630680286078e+03
2.066880249629082268e-03 7.739223354308660419e+03
2.105345242766706263e-03 7.864388682229146980e+03
2.144526075971667656e-03 7.991228342685775715e+03
2.184436071149426298e-03 8.119750630685792203e+03
2.225088798128369450e-03 8.249963389292106513e+03
2.266498079273692682e-03 8.381873846205215159e+03
2.308677994187169520e-03 8.515488417835334985e+03
2.351642884494348565e-03 8.650812944059631263e+03
2.395407358720876793e-03 8.787852706530289652e+03
2.439986297259550199e-03 8.926612408567585589e+03
2.485394857429798314e-03 9.067096092734152990e+03
2.531648478631355528e-03 9.209306771747886160e+03
2.578762887593801043e-03 9.353246624996156243e+03
2.626754103723835752e-03 9.498917130022222409e+03
2.675638444552045497e-03 9.646319040623751789e+03
2.725432531281027707e-03 9.795452355004134006e+03
2.776153294436800850e-03 9.946316044967355992e+03
2.827817979625341181e-03 1.009890799025311208e+04
2.880444153396298067e-03 1.025322520748471288e+04
2.934049709215786998e-03 1.040926383996861114e+04
2.988652873550382699e-03 1.056701913364440588e+04
3.044272212064302961e-03 1.072648525272392908e+04
3.100926635931926852e-03 1.088765491063354239e+04
3.158635408267819206e-03 1.105051971650462838e+04
3.217418150676371654e-03 1.121507023992813447e+04
3.277294849923382148e-03 1.138129598588823319e+04
3.338285864731760887e-03 1.154918530989448664e+04
3.400411932703706255e-03 1.171872485598859748e+04
3.463694177371734288e-03 1.188989975067057276e+04
3.528154115380883159e-03 1.206269389404684625e+04
3.593813663804625805e-03 1.223708993793078662e+04
3.660695147596902416e-03 1.241306925239717930e+04
3.728821307182833642e-03 1.259061143603297751e+04
3.798215306190736145e-03 1.276969400801877964e+04
3.868900739327975347e-03 1.295029300915014392e+04
3.940901640403447412e-03 1.313238303524223375e+04
4.014242490499322046e-03 1.331593721252704745e+04
4.088948226294859822e-03 1.350092691424646910e+04
4.165044248545184992e-03 1.368732081288313020e+04
4.242556430717777174e-03 1.387508563319569475e+04
4.321511127789762381e-03 1.406418644043815584e+04
4.401935185208874328e-03 1.425458661771392872e+04
4.483855948021185991e-03 1.444624782208907891e+04
4.567301270168746923e-03 1.463912963328348451e+04
4.652299523960188969e-03 1.483318958482104426e+04
4.738879609717651029e-03 1.502838340497165518e+04
4.827070965603183494e-03 1.522466500655944947e+04
4.916903577628026385e-03 1.542198645996626692e+04
5.008407989848212387e-03 1.562029603813252288e+04
5.101615314749833284e-03 1.581953580912150028e+04
5.196557243827657803e-03 1.601964509616903524e+04
5.293266058360561639e-03 1.622056099336673651e+04
5.391774640387500192e-03 1.642221835419922718e+04
5.492116483887789224e-03 1.662455119945583283e+04
5.594325706169377133e-03 1.682750076705913671e+04
5.698437059469142058e-03 1.703101039322952784e+04
5.804485942768978189e-03 1.723502187390100880e+04
5.912508413831875365e-03 1.743947545878780511e+04
6.022541201461928048e-03 1.764430915183815159e+04
6.134621717992506419e-03 1.784943964128327207e+04
6.248788072006894283e-03 1.805475909462616619e+04
6.365079081295571019e-03 1.826015506736822499e+04
6.483534286054720708e-03 1.846551161543826674e+04
6.604193962330305243e-03 1.867070931719228611e+04
6.727099135712336607e-03 1.887563131327469455e+04
6.852291595284064167e-03 1.908017638994018125e+04
6.979813907830660115e-03 1.928424467698529406e+04
7.109709432312431160e-03 1.948773417807153237e+04
7.242022334607315683e-03 1.969054081215323095e+04
7.376797602527730875e-03 1.989255820147336635e+04
7.514081061116969704e-03 2.009367538206316749e+04
7.653919388230148030e-03 2.029377784400309611e+04
7.796360130405228725e-03 2.049274901104109813e+04
7.941451719029339953e-03 2.069047032280904750e+04
8.089243486805938743e-03 2.088682117948874293e+04
8.239785684528520143e-03 2.108167165126912005e+04
8.393129498166364971e-03 2.127487811547002275e+04
8.549327066268375130e-03 2.146629357694242572e+04
8.708431497690724554e-03 2.165576874493591458e+04
8.870496889654402514e-03 2.184315214894165911e+04
9.035578346138930725e-03 2.202828888757857931e+04
9.203731996618221695e-03 2.221101582672341101e+04
9.375015015145289968e-03 2.239116601726975205e+04
9.549485639791965852e-03 2.256857057699551660e+04
9.727203192450536648e-03 2.274305885831877094e+04
9.908228099003798042e-03 2.291445829070646141e+04
1.009262190987048405e-02 2.308258951225336932e+04
1.028044732093309765e-02 2.324726743894475658e+04
1.047176819485520251e-02 2.340830558506590751e+04
1.066664958279538861e-02 2.356551641361315342e+04
1.086515774652537306e-02 2.371871155977611124e+04
1.106736018095974550e-02 2.386769882433363091e+04
1.127332563710487130e-02 2.401227844557367644e+04
1.148312414543511094e-02 2.415224943921475278e+04
1.169682703970384603e-02 2.428741083031058588e+04
1.191450698119774811e-02 2.441756196690842989e+04
1.213623798344241715e-02 2.454250080459357196e+04
1.236209543736769070e-02 2.466201257809443632e+04
1.259215613694150866e-02 2.477587794723642219e+04
1.282649830528059809e-02 2.488387888565468165e+04
1.306520162124719976e-02 2.498579911266268755e+04
1.330834724654075991e-02 2.508142428244207622e+04
1.355601785329368925e-02 2.517053587798271474e+04
1.380829765218092274e-02 2.525291073657056040e+04
1.406527242105236331e-02 2.532832864185664221e+04
1.432702953409829491e-02 2.539657322858656335e+04
1.459365799155757683e-02 2.545743249707599171e+04
1.486524844997857107e-02 2.551069541830866365e+04
1.514189325304352018e-02 2.555614402281576258e+04
1.542368646296627364e-02 2.559356379265517171e+04
1.571072389247448950e-02 2.562274666120762413e+04
1.600310313738701612e-02 2.564349161799079229e+04
1.630092360979741237e-02 2.565560455938979430e+04
1.660428657187529647e-02 2.565889198487093381e+04
1.691329517029646970e-02 2.565316482750781142e+04
1.722805447131392151e-02 2.563824350197528838e+04
1.754867149648152089e-02 2.561395860758674462e+04
1.787525525904235316e-02 2.558015154721527142e+04
1.820791680099462587e-02 2.553667376124986549e+04
1.854676923084697462e-02 2.548338656347929282e+04
1.889192776207664418e-02 2.542016380634234883e+04
1.924350975230332272e-02 2.534689268323020951e+04
1.960163474319185847e-02 2.526347431734636120e+04
1.996642450109793396e-02 2.516982632883390033e+04
2.033800305846979878e-02 2.506589048674026708e+04
2.071649675602066712e-02 2.495162651601382095e+04
2.110203428568596662e-02 2.482700987422901380e+04
2.149474673437980557e-02 2.469203214542199566e+04
2.189476762856620851e-02 2.454670278931204666e+04
2.230223297965936227e-02 2.439107058542674349e+04
2.271728133026902630e-02 2.422521898411901930e+04
2.314005380130654266e-02 2.404924799708627688e+04
2.357069413996727703e-02 2.386327367103749566e+04
2.400934876860651851e-02 2.366742818261112188e+04
2.445616683452444054e-02 2.346188457891345752e+04
2.491130026067791062e-02 2.324688549976637660e+04
2.537490379733571555e-02 2.302269337458045266e+04
2.584713507469563881e-02 2.278958235249606878e+04
2.632815465648019951e-02 2.254783773275666681e+04
2.681812609453012794e-02 2.229776857622078387e+04
2.731721598441379240e-02 2.203978174044371190e+04
2.782559402207126012e-02 2.177432474119909602e+04
2.834343306151309444e-02 2.150184677919173555e+04
2.887090917359234551e-02 2.122279753404149596e+04
2.940820170587060689e-02 2.093762932626514885e+04
2.995549334359816351e-02 2.064688526394868313e+04
3.051297017182870788e-02 2.035120392912032548e+04
3.108082173869063797e-02 2.005121410862503035e+04
3.165924111983520889e-02 1.974752769060212813e+04
3.224842498408438812e-02 1.944073855690886194e+04
3.284857366030047299e-02 1.913146590493850090e+04
3.345989120549974771e-02 1.882044526763502654e+04
3.408258547423451829e-02 1.850840668762032874e+04
3.471686818926559420e-02 1.819604504466857907e+04
3.536295501355039145e-02 1.788401966480619012e+04
3.602106562357073466e-02 1.757297225998481736e+04
3.669142378402494298e-02 1.726369099559742608e+04
3.737425742391064371e-02 1.695702054626135214e+04
3.806979871402284277e-02 1.665375043357817412e+04
3.877828414589453571e-02 1.635461491695483710e+04
3.949995461220646986e-02 1.606029347820774092e+04
4.023505548869293208e-02 1.577133907608195841e+04
4.098383671757261509e-02 1.548814389120326814e+04
4.174655289253134671e-02 1.521105651738565393e+04
4.252346334528677579e-02 1.494039467044875528e+04
4.331483223376402653e-02 1.467644700047596780e+04
4.412092863191190151e-02 1.441955871252002180e+04
4.494202662119142072e-02 1.417042777580927577e+04
4.577840538376616586e-02 1.392980717411117075e+04
